/data/SuiteSparse_triangular_new/TSOPF_RS_b300_c1.csr,14538,1458648,100.33,1.03,129.80,0.15
/data/SuiteSparse_triangular_new/TSOPF_RS_b300_c2.csr,28338,2914479,102.85,1.01,253.02,0.21
/data/SuiteSparse_triangular_new/TSOPF_RS_b300_c3.csr,42138,4370310,103.71,1.00,376.23,0.23
/data/SuiteSparse_triangular_new/TSOPF_RS_b39_c19.csr,38098,646150,16.96,0.88,359.42,0.22
/data/SuiteSparse_triangular_new/TSOPF_RS_b39_c30.csr,60098,1020040,16.97,0.88,566.96,0.22
/data/SuiteSparse_triangular_new/TSOPF_RS_b39_c7.csr,14098,238270,16.90,0.89,133.00,0.20
/data/SuiteSparse_triangular_new/TSOPF_RS_b678_c1.csr,18696,4375247,234.02,1.08,301.55,0.20
/data/SuiteSparse_triangular_new/TSOPF_RS_b678_c2.csr,35696,8744077,244.96,1.04,575.74,0.28
/data/SuiteSparse_triangular_new/Transport.csr,1602111,12551421,7.83,0.09,2805.80,0.66
/data/SuiteSparse_triangular_new/Trefethen_20000.csr,20000,287233,14.36,0.10,1.00,0.00
/data/SuiteSparse_triangular_new/Trefethen_20000b.csr,19999,287217,14.36,0.10,1.00,0.00
/data/SuiteSparse_triangular_new/Zd_Jac2_db.csr,22835,307168,13.45,2.29,15.82,23.81
/data/SuiteSparse_triangular_new/Zd_Jac3_db.csr,22835,325598,14.26,2.22,15.34,24.05
/data/SuiteSparse_triangular_new/Zd_Jac6_db.csr,22835,294391,12.89,2.29,15.33,24.52
/data/SuiteSparse_triangular_new/Zhao1.csr,33861,103167,3.05,0.63,11287.00,0.64
/data/SuiteSparse_triangular_new/Zhao2.csr,33861,103167,3.05,0.63,11287.00,0.64
/data/SuiteSparse_triangular_new/a0nsdsil.csr,80016,235029,2.94,12.05,26672.00,0.35
/data/SuiteSparse_triangular_new/a2nnsnsl.csr,80016,231123,2.89,12.26,26672.00,0.35
/data/SuiteSparse_triangular_new/a5esindl.csr,60008,170008,2.83,10.21,20002.67,0.35
/data/SuiteSparse_triangular_new/adaptive.csr,6815744,20440064,3.00,0.33,1665.63,12.02
/data/SuiteSparse_triangular_new/af23560.csr,23560,253908,10.78,0.09,122.71,0.37
/data/SuiteSparse_triangular_new/af_0_k101.csr,503625,9027150,17.92,0.29,74.45,0.30
/data/SuiteSparse_triangular_new/af_1_k101.csr,503625,9027150,17.92,0.29,74.45,0.30
/data/SuiteSparse_triangular_new/af_2_k101.csr,503625,9027150,17.92,0.29,74.45,0.30
/data/SuiteSparse_triangular_new/af_3_k101.csr,503625,9027150,17.92,0.29,74.45,0.30
/data/SuiteSparse_triangular_new/af_4_k101.csr,503625,9027150,17.92,0.29,74.45,0.30
/data/SuiteSparse_triangular_new/af_5_k101.csr,503625,9027150,17.92,0.29,74.45,0.30
/data/SuiteSparse_triangular_new/af_shell1.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell10.csr,1508065,27090195,17.96,0.29,180.39,0.48
/data/SuiteSparse_triangular_new/af_shell2.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell3.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell4.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell5.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell6.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell7.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell8.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/af_shell9.csr,504855,9046865,17.92,0.29,135.53,0.46
/data/SuiteSparse_triangular_new/airfoil_2d.csr,14214,137061,9.64,0.21,7.48,1.96
/data/SuiteSparse_triangular_new/ak2010.csr,45292,153841,3.40,1.21,1617.57,1.49
/data/SuiteSparse_triangular_new/al2010.csr,252266,867507,3.44,0.69,9702.54,1.41
/data/SuiteSparse_triangular_new/amazon-2008.csr,735323,3283120,4.46,0.62,1176.52,5.02
/data/SuiteSparse_triangular_new/amazon0302.csr,262111,1042401,3.98,0.37,5139.43,1.11
/data/SuiteSparse_triangular_new/amazon0312.csr,400727,2551543,6.37,0.46,4659.62,0.83
/data/SuiteSparse_triangular_new/amazon0505.csr,410236,2626606,6.40,0.45,2994.42,0.89
/data/SuiteSparse_triangular_new/amazon0601.csr,403394,2650712,6.57,0.42,3667.22,0.77
/data/SuiteSparse_triangular_new/apache1.csr,80800,311492,3.86,0.09,390.34,0.61
/data/SuiteSparse_triangular_new/apache2.csr,715176,2766523,3.87,0.09,1077.07,0.64
/data/SuiteSparse_triangular_new/appu.csr,14000,933552,66.68,0.65,46.82,0.20
/data/SuiteSparse_triangular_new/ar2010.csr,186211,638366,3.43,0.67,6650.39,1.47
/data/SuiteSparse_triangular_new/arabic-2005.csr,22744080,330977515,14.55,3.20,7069.97,17.38
/data/SuiteSparse_triangular_new/as-Skitter.csr,1696415,12791713,7.54,1.96,1069.62,2.10
/data/SuiteSparse_triangular_new/asia_osm.csr,11950757,24662360,2.06,0.17,2790.28,6.43
/data/SuiteSparse_triangular_new/astro-ph.csr,16706,137957,8.26,1.14,55.50,1.77
/data/SuiteSparse_triangular_new/atmosmodd.csr,1270432,5042656,3.97,0.04,3609.18,0.73
/data/SuiteSparse_triangular_new/atmosmodj.csr,1270432,5042656,3.97,0.04,3609.18,0.73
/data/SuiteSparse_triangular_new/atmosmodl.csr,1489752,5904756,3.96,0.05,3448.50,0.66
/data/SuiteSparse_triangular_new/atmosmodm.csr,1489752,5904756,3.96,0.05,3448.50,0.66
/data/SuiteSparse_triangular_new/audikw_1.csr,943695,39297771,41.64,0.35,203.73,0.60
/data/SuiteSparse_triangular_new/auto.csr,448695,3763306,8.39,0.53,1267.50,1.87
/data/SuiteSparse_triangular_new/av41092.csr,41092,455104,11.08,5.33,1369.73,3.08
/data/SuiteSparse_triangular_new/az2010.csr,241666,839713,3.47,0.77,9294.85,1.41
/data/SuiteSparse_triangular_new/barrier2-1.csr,113076,1959072,17.33,0.73,96.48,0.50
/data/SuiteSparse_triangular_new/barrier2-10.csr,115625,2006591,17.35,0.84,97.82,0.49
/data/SuiteSparse_triangular_new/barrier2-11.csr,115625,2006591,17.35,0.84,97.82,0.49
/data/SuiteSparse_triangular_new/barrier2-12.csr,115625,2006591,17.35,0.84,97.82,0.49
/data/SuiteSparse_triangular_new/barrier2-2.csr,113076,1959072,17.33,0.73,96.48,0.50
/data/SuiteSparse_triangular_new/barrier2-3.csr,113076,1959072,17.33,0.73,96.48,0.50
/data/SuiteSparse_triangular_new/barrier2-4.csr,113076,1959072,17.33,0.73,96.48,0.50
/data/SuiteSparse_triangular_new/barrier2-9.csr,115625,2006591,17.35,0.84,97.82,0.49
/data/SuiteSparse_triangular_new/bauru5727.csr,40366,101724,2.52,0.84,1009.15,1.90
/data/SuiteSparse_triangular_new/bayer01.csr,57735,195628,3.39,1.04,9622.50,0.84
/data/SuiteSparse_triangular_new/bbmat.csr,38744,1032225,26.64,1.03,57.57,0.52
/data/SuiteSparse_triangular_new/bcircuit.csr,68902,222230,3.23,0.57,192.46,0.85
/data/SuiteSparse_triangular_new/bcsstk16.csr,4884,147631,30.23,0.30,7.08,0.46
/data/SuiteSparse_triangular_new/bcsstk17.csr,10974,219812,20.03,0.45,8.24,2.02
/data/SuiteSparse_triangular_new/bcsstk25.csr,15439,133840,8.67,0.44,17.54,0.42
/data/SuiteSparse_triangular_new/bcsstk28.csr,4410,111717,25.33,0.27,4.80,0.59
/data/SuiteSparse_triangular_new/bcsstk29.csr,13992,316740,22.64,0.35,12.55,0.53
/data/SuiteSparse_triangular_new/bcsstk30.csr,28924,1036208,35.83,0.61,5.25,0.48
/data/SuiteSparse_triangular_new/bcsstk31.csr,35588,608502,17.10,0.48,17.83,0.47
/data/SuiteSparse_triangular_new/bcsstk32.csr,44609,1029655,23.08,0.44,15.12,0.59
/data/SuiteSparse_triangular_new/bcsstk33.csr,8738,300321,34.37,0.28,8.26,0.65
/data/SuiteSparse_triangular_new/bcsstk35.csr,30237,740200,24.48,0.45,8.39,0.71
/data/SuiteSparse_triangular_new/bcsstk36.csr,23052,583096,25.29,0.39,5.17,0.68
/data/SuiteSparse_triangular_new/bcsstk37.csr,25503,583240,22.87,0.41,5.07,0.68
/data/SuiteSparse_triangular_new/bcsstk38.csr,8032,181746,22.63,0.70,3.68,0.65
/data/SuiteSparse_triangular_new/bcsstk39.csr,46772,1068033,22.83,0.17,23.66,0.25
/data/SuiteSparse_triangular_new/bcsstm36.csr,23052,177269,7.69,0.98,9.94,22.72
/data/SuiteSparse_triangular_new/belgium_osm.csr,1441295,2991265,2.08,0.19,2284.14,3.66
/data/SuiteSparse_triangular_new/benzene.csr,8219,125444,15.26,0.22,1.03,0.19
/data/SuiteSparse_triangular_new/bfly.csr,49152,147456,3.00,0.27,1068.52,0.57
/data/SuiteSparse_triangular_new/blockqp1.csr,60012,360023,6.00,27.23,20004.00,0.00
/data/SuiteSparse_triangular_new/bloweya.csr,30004,100008,3.33,17.32,3.00,0.01
/data/SuiteSparse_triangular_new/bmw3_2.csr,227362,5757996,25.33,0.53,195.66,1.59
/data/SuiteSparse_triangular_new/bmw7st_1.csr,141347,3740507,26.46,0.54,199.93,1.17
/data/SuiteSparse_triangular_new/bmwcra_1.csr,148770,5396386,36.27,0.49,204.07,0.38
/data/SuiteSparse_triangular_new/bone010.csr,986703,36326514,36.82,0.24,470.53,0.39
/data/SuiteSparse_triangular_new/boneS01.csr,127224,3421188,26.89,0.42,156.49,0.65
/data/SuiteSparse_triangular_new/boneS10.csr,914898,28191660,30.81,0.37,386.52,0.71
/data/SuiteSparse_triangular_new/boyd1.csr,93279,652264,6.99,93.45,46639.50,1.00
/data/SuiteSparse_triangular_new/boyd2.csr,466316,1076622,2.31,11.37,233158.00,0.20
/data/SuiteSparse_triangular_new/brack2.csr,62631,429190,6.85,0.61,4.43,1.74
/data/SuiteSparse_triangular_new/brainpc2.csr,27607,110401,4.00,0.77,13803.50,0.00
/data/SuiteSparse_triangular_new/bratu3d.csr,27792,112961,4.06,0.85,13896.00,0.12
/data/SuiteSparse_triangular_new/bundle1.csr,10581,390741,36.93,0.66,1058.10,1.46
/data/SuiteSparse_triangular_new/bundle_adj.csr,513351,10360701,20.18,0.78,57039.00,1.40
/data/SuiteSparse_triangular_new/c-47.csr,15343,113372,7.39,2.34,7671.50,0.13
/data/SuiteSparse_triangular_new/c-50.csr,22401,108013,4.82,2.58,11200.50,0.13
/data/SuiteSparse_triangular_new/c-51.csr,23196,113123,4.88,2.50,11598.00,0.15
/data/SuiteSparse_triangular_new/c-52.csr,23948,113332,4.73,2.65,11974.00,0.14
/data/SuiteSparse_triangular_new/c-53.csr,30235,201224,6.66,1.15,15117.50,0.08
/data/SuiteSparse_triangular_new/c-54.csr,31793,211743,6.66,1.91,15896.50,0.11
/data/SuiteSparse_triangular_new/c-55.csr,32780,218115,6.65,2.96,16390.00,0.17
/data/SuiteSparse_triangular_new/c-56.csr,35910,208405,5.80,1.90,17955.00,0.11
/data/SuiteSparse_triangular_new/c-57.csr,37833,221515,5.86,1.00,18916.50,0.06
/data/SuiteSparse_triangular_new/c-58.csr,37595,295076,7.85,4.27,18797.50,0.19
/data/SuiteSparse_triangular_new/c-59.csr,41282,260909,6.32,2.91,20641.00,0.15
/data/SuiteSparse_triangular_new/c-60.csr,43640,171109,3.92,3.04,21820.00,0.12
/data/SuiteSparse_triangular_new/c-61.csr,43618,176817,4.05,3.63,21809.00,0.15
/data/SuiteSparse_triangular_new/c-62.csr,41731,300537,7.20,3.92,20865.50,0.21
